DATE_TIME,AC_POWER,AMBIENT_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,0.0,25.184316133333333,0.0
2020-05-15 00:15:00,0.0,25.08458866666667,0.0
2020-05-15 00:30:00,0.0,24.935752600000004,0.0
2020-05-15 00:45:00,0.0,24.8461304,0.0
2020-05-15 01:00:00,0.0,24.621525357142858,0.0
2020-05-15 01:15:00,0.0,24.5360922,0.0
2020-05-15 01:30:00,0.0,24.638673866666664,0.0
2020-05-15 01:45:00,0.0,24.87302233333333,0.0
2020-05-15 02:00:00,0.0,24.936930466666663,0.0
2020-05-15 02:15:00,0.0,25.0122476,0.0
2020-05-15 02:30:00,0.0,25.005149333333332,0.0
2020-05-15 02:45:00,0.0,24.993019533333328,0.0
2020-05-15 03:00:00,0.0,25.016309428571425,0.0
2020-05-15 03:15:00,0.0,24.985215266666664,0.0
2020-05-15 03:30:00,0.0,24.93773193333333,0.0
2020-05-15 03:45:00,0.0,24.87909953333333,0.0
2020-05-15 04:00:00,0.0,24.6789022,0.0
2020-05-15 04:15:00,0.0,24.3519308,0.0
2020-05-15 04:30:00,0.0,24.0626222,0.0
2020-05-15 04:45:00,0.0,24.013224200000003,0.0
2020-05-15 05:00:00,0.0,24.1771058,0.0
2020-05-15 05:15:00,0.0,24.304888,0.0
2020-05-15 05:30:00,0.0,24.328727266666665,0.0
2020-05-15 05:45:00,0.0,24.28921113333333,0.0008627212413333
2020-05-15 06:00:00,90.929166668,24.088446066666663,0.0058869571866666
2020-05-15 06:15:00,593.33869048,24.01163526666667,0.0222816074666666
2020-05-15 06:30:00,1480.19464286,23.976731266666665,0.0494097238666666
2020-05-15 06:45:00,2790.4482143,24.21899,0.0953944536
2020-05-15 07:00:00,4052.6621428999997,24.5373984,0.1419404433333333
2020-05-15 07:15:00,4368.7226191,24.8159595,0.1547126757142856
2020-05-15 07:30:00,4275.935119,24.988789866666668,0.1487991533333333
2020-05-15 07:45:00,4352.0946427,25.21618033333333,0.1447934189333333
2020-05-15 08:00:00,6365.6089285,25.41951306666667,0.2016386213333333
2020-05-15 08:15:00,10002.0646429,25.95908213333333,0.3457076533333333
2020-05-15 08:30:00,10995.602976099999,26.430782066666666,0.4053485726666666
2020-05-15 08:45:00,9080.0678571,26.8318298,0.3124267953333332
2020-05-15 09:00:00,16211.35,27.6209698,0.6231526486666666
2020-05-15 09:15:00,9692.832143,27.988362071428572,0.3448840357142857
2020-05-15 09:30:00,7511.4000001,27.516727866666667,0.2492484
2020-05-15 09:45:00,15793.1124999,27.450107666666668,0.5412059773333334
2020-05-15 10:00:00,17896.7982142,28.632191866666663,0.670675372
2020-05-15 10:15:00,15531.95,28.768912733333337,0.5722834766666666
2020-05-15 10:30:00,12648.5917859,29.35144260000001,0.4551483833333333
2020-05-15 10:45:00,11091.6289285,28.854707866666665,0.3619616539999999
2020-05-15 11:00:00,18936.5592845,29.410819333333336,0.6365608813333332
2020-05-15 11:15:00,15683.7136904,30.21606228571428,0.5857872135714286
2020-05-15 11:30:00,15207.2839286,30.2870728,0.5570693833333333
2020-05-15 11:45:00,16401.5892857,30.811049333333333,0.4679868693333333
2020-05-15 12:00:00,15250.8083332,31.305375066666663,0.5149625866666667
2020-05-15 12:15:00,20477.0178565,31.50729773333333,0.7878660286666666
2020-05-15 12:30:00,19341.707142,32.147684733333335,0.6492476293333334
2020-05-15 12:45:00,20470.8976196,32.39142040000001,0.761243312
2020-05-15 13:00:00,12721.8767857,32.622796071428574,0.4160351014285714
2020-05-15 13:15:00,14665.9857143,32.49706446666666,0.489243946
2020-05-15 13:30:00,17185.6589285,32.52462140000001,0.574561224
2020-05-15 13:45:00,16736.7428575,32.67847086666667,0.560985624
2020-05-15 14:00:00,21747.0660709,33.763185400000005,0.7350834633333333
2020-05-15 14:15:00,25352.546429,34.13076993333335,0.8936614913333333
2020-05-15 14:30:00,13989.1960714,34.08138426666667,0.466788824
2020-05-15 14:45:00,15723.0553573,33.69572221428571,0.5421384957142857
2020-05-15 15:00:00,12603.7660715,33.89057606666666,0.3988885433333333
2020-05-15 15:15:00,14031.0267857,34.043744000000004,0.4472921486666666
2020-05-15 15:30:00,16342.9196427,34.40285233333333,0.5651963973333332
2020-05-15 15:45:00,10543.7660713,34.430942666666674,0.3462306933333333
2020-05-15 16:00:00,10704.0232143,34.38115033333334,0.3581823699999999
2020-05-15 16:15:00,9763.4464286,34.12625693333333,0.3288961193333332
2020-05-15 16:30:00,10210.6642856,34.35660993333333,0.344954196
2020-05-15 16:45:00,7643.7595239,33.86159653333333,0.260346758
2020-05-15 17:00:00,4894.9928571,33.443313571428575,0.1668127414285714
2020-05-15 17:15:00,4875.0053572,33.30025473333334,0.1738986373333333
2020-05-15 17:30:00,2558.0166667,33.03212220000001,0.08716189
2020-05-15 17:45:00,1102.00535715,32.311871133333334,0.0384030336
2020-05-15 18:00:00,628.37678572,31.13241364285714,0.0225449364285714
2020-05-15 18:15:00,212.151785715,29.243110933333337,0.00914994484
2020-05-15 18:30:00,0.0,28.495518,0.001841024544
2020-05-15 18:45:00,0.0,27.8840638,0.0
2020-05-15 19:00:00,0.0,27.455975400000003,0.0
2020-05-15 19:15:00,0.0,27.0975484,0.0
2020-05-15 19:30:00,0.0,27.01870113333333,0.00012538276
2020-05-15 19:45:00,0.0,23.787237466666667,0.000100219904
2020-05-15 20:00:00,0.0,22.66317964285714,0.0
2020-05-15 20:15:00,0.0,23.412097066666668,0.0
2020-05-15 20:30:00,0.0,22.30098866666667,0.0
2020-05-15 20:45:00,0.0,22.0374816,0.0
2020-05-15 21:00:00,0.0,22.168518066666667,0.0
2020-05-15 21:15:00,0.0,22.1193604,0.0
2020-05-15 21:30:00,0.0,22.221250333333334,0.0
2020-05-15 21:45:00,0.0,22.236828466666665,0.0
2020-05-15 22:00:00,0.0,22.22185842857143,0.0
2020-05-15 22:15:00,0.0,22.149312533333333,0.0
2020-05-15 22:30:00,0.0,22.104713866666668,0.0
2020-05-15 22:45:00,0.0,22.057079933333338,0.0
2020-05-15 23:00:00,0.0,22.23601830769231,0.0
2020-05-16 02:00:00,0.0,21.68216,0.0
2020-05-16 02:15:00,0.0,21.6884114,0.0
2020-05-16 02:30:00,0.0,21.510408533333337,0.0
2020-05-16 02:45:00,0.0,21.496287,0.0
2020-05-16 03:00:00,0.0,21.6459126,0.0
2020-05-16 03:15:00,0.0,21.674314200000005,0.0
2020-05-16 03:30:00,0.0,21.73142093333333,0.0
2020-05-16 03:45:00,0.0,21.78016573333333,0.0
2020-05-16 04:00:00,0.0,21.85855535714285,0.0
2020-05-16 04:15:00,0.0,21.89991073333333,0.0
2020-05-16 04:30:00,0.0,21.92704853333333,0.0
2020-05-16 04:45:00,0.0,22.028684400000003,0.0
2020-05-16 05:00:00,0.0,21.93278,0.0
2020-05-16 05:15:00,0.0,21.866251666666663,0.0
2020-05-16 05:30:00,0.0,21.876585066666664,0.0
2020-05-16 05:45:00,0.0,21.959989266666664,0.0001471694642
2020-05-16 06:00:00,109.162500001,21.9232375,0.0062059593785714
2020-05-16 06:15:00,722.4499999999999,21.860400400000003,0.0236337368666666
2020-05-16 06:30:00,1505.28571429,21.985833666666664,0.0495149681333333
2020-05-16 06:45:00,2414.7017856,22.13967073333333,0.0792696434666666
2020-05-16 07:00:00,3337.7285714,22.45271393333333,0.1090379683333333
2020-05-16 07:15:00,4249.375,22.6524518,0.1381154516666666
2020-05-16 07:30:00,5338.8321429,22.97513853333333,0.1741175246666666
2020-05-16 07:45:00,7404.7499999,23.38855407142857,0.2436428057142857
2020-05-16 08:00:00,9070.4714286,23.8905234,0.2980529893333333
2020-05-16 08:15:00,10321.0410714,24.42785433333333,0.3386504113333334
2020-05-16 08:30:00,12793.2142858,25.166898466666662,0.4275489526666667
2020-05-16 08:45:00,13958.0767856,25.757175666666665,0.4700814853333333
2020-05-16 09:00:00,13808.6267858,25.999422266666667,0.4611857686666666
2020-05-16 09:15:00,12505.0464286,26.297007333333337,0.41958991
2020-05-16 09:30:00,12717.1303571,26.59366866666667,0.420493884
2020-05-16 09:45:00,15778.1428572,27.030969466666665,0.5405936786666665
2020-05-16 10:00:00,15823.0624999,27.611354533333337,0.491453022
2020-05-16 10:15:00,15370.617857199999,27.93121328571429,0.4697288307142857
2020-05-16 10:30:00,20231.7249999,28.2829874,0.654436842
2020-05-16 10:45:00,17914.6571428,28.78232633333333,0.5955213746666665
2020-05-16 11:00:00,17355.6821429,29.1554974,0.5752638966666666
2020-05-16 11:15:00,16382.2249999,29.3643758,0.5423748746666666
2020-05-16 11:30:00,15434.8267857,29.6892496,0.4934305533333333
2020-05-16 11:45:00,19073.228571300002,29.8473918,0.62278731
2020-05-16 12:00:00,19409.3839285,30.089862066666665,0.6620043019999999
2020-05-16 12:15:00,16146.9214285,30.376898714285712,0.5404251285714285
2020-05-16 12:30:00,22351.071427900002,30.8864686,0.76711941
2020-05-16 12:45:00,23955.614285,31.2210448,0.8122406413333334
2020-05-16 13:00:00,18721.417857200002,31.31397713333333,0.636164586
2020-05-16 13:15:00,22843.682144,31.66299653333333,0.7332435986666667
2020-05-16 13:30:00,18158.7285714,31.617256666666663,0.5838647386666667
2020-05-16 13:45:00,15212.2035714,31.3661072,0.5023924839999999
2020-05-16 14:00:00,13548.9964284,31.423628733333334,0.435684946
2020-05-16 14:15:00,18380.15,31.98976833333333,0.5959771373333332
2020-05-16 14:30:00,16046.5160714,32.24326421428572,0.5345009864285714
2020-05-16 14:45:00,15714.4446429,32.3501976,0.5149644066666667
2020-05-16 15:00:00,15448.5982142,32.436879733333335,0.5036263826666665
2020-05-16 15:15:00,12795.3446429,32.52414946666667,0.419735824
